Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 73.0.3683.75,,2019-04-17 10:52:57,2019-04-17 10:52:57,0.059s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:52:57,2019-04-17 10:52:58,1.003s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:52:58,2019-04-17 10:52:59,1.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 10:52:59,2019-04-17 10:53:00,0.081s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:53:00,2019-04-17 10:53:01,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 10:53:01,2019-04-17 10:53:01,0.084s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:53:01,2019-04-17 10:53:02,1.002s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 10:53:02,2019-04-17 10:53:02,0.104s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:53:02,2019-04-17 10:53:03,1.004s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 10:53:03,2019-04-17 10:53:03,0.162s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:53:03,2019-04-17 10:53:04,1.002s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 10:53:04,2019-04-17 10:53:04,0.159s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:53:04,2019-04-17 10:53:05,1.002s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 10:53:05,2019-04-17 10:53:05,0.144s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:53:05,2019-04-17 10:53:06,1.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 10:53:06,2019-04-17 10:53:06,0.182s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 10:53:06,2019-04-17 10:53:07,1.003s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 10:53:07,2019-04-17 10:53:07,0.086s,PASSED
