Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
delay,Chrome 73.0.3683.75,,2019-04-17 11:39:29,2019-04-17 11:39:31,2.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:39:31,2019-04-17 11:39:31,0.135s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:39:31,2019-04-17 11:39:32,1.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:39:32,2019-04-17 11:39:32,0.074s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:39:32,2019-04-17 11:39:33,1.004s,PASSED
Statement - Try,Chrome 73.0.3683.75,,2019-04-17 11:39:33,2019-04-17 11:39:33,0.049s,PASSED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 11:39:33,2019-04-17 11:39:33,0.004s,PASSED
,,,,,,
"Test Cases/002_System_,Manage/001_User_Manage/002_Add_user",Chrome 73.0.3683.75,信息全部输入，或者支持不填写邮箱，保存成功。最后通过搜索刚才添加的用户，验证是否成功添加。,2019-04-17 11:39:35,2019-04-17 11:39:52,16.584s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 73.0.3683.75,,2019-04-17 11:39:35,2019-04-17 11:39:35,0.004s,PASSED
callTestCase,Chrome 73.0.3683.75,,2019-04-17 11:39:35,2019-04-17 11:39:35,0.002s,NOT_RUN
comment,Chrome 73.0.3683.75,,2019-04-17 11:39:35,2019-04-17 11:39:35,0.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:39:35,2019-04-17 11:39:35,0.061s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:39:35,2019-04-17 11:39:36,1.003s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:39:36,2019-04-17 11:39:37,1.003s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:39:37,2019-04-17 11:39:37,0.094s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:39:37,2019-04-17 11:39:38,1.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:39:38,2019-04-17 11:39:38,0.100s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:39:38,2019-04-17 11:39:39,1.003s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:39:39,2019-04-17 11:39:39,0.142s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:39:39,2019-04-17 11:39:40,1.003s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:39:40,2019-04-17 11:39:41,0.135s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:39:41,2019-04-17 11:39:42,1.001s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:39:42,2019-04-17 11:39:42,0.132s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:39:42,2019-04-17 11:39:43,1.003s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:39:43,2019-04-17 11:39:43,0.149s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:39:43,2019-04-17 11:39:44,1.003s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:39:44,2019-04-17 11:39:44,0.216s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:39:44,2019-04-17 11:39:45,1.001s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:39:45,2019-04-17 11:39:45,0.149s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:39:45,2019-04-17 11:39:47,2.002s,PASSED
setText,Chrome 73.0.3683.75,,2019-04-17 11:39:47,2019-04-17 11:39:47,0.131s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:39:47,2019-04-17 11:39:48,1.003s,PASSED
click,Chrome 73.0.3683.75,,2019-04-17 11:39:48,2019-04-17 11:39:48,0.094s,PASSED
delay,Chrome 73.0.3683.75,,2019-04-17 11:39:48,2019-04-17 11:39:49,1.003s,PASSED
Statement - Try,Chrome 73.0.3683.75,,2019-04-17 11:39:49,2019-04-17 11:39:49,0.028s,PASSED
Start listener action : sampleAfterTestCase,Chrome 73.0.3683.75,,2019-04-17 11:39:49,2019-04-17 11:39:49,0.003s,PASSED
,,,,,,
